Name,Productivity
Mitsuko+Onoda,3
Jeffrey C.+Halle,1
Keiko+Kato,3
J. Carlos+Ruiz-Suarez,1
Rachid+Yazami,1
Jerry D.+Reber,1
Markus+Arnoldi,1
Raimond L.+Winslow,3
Phi Quang+Van,1
Aaron+Szafer,5
Yoshiki+Sawai,2
José A.+Rodríguez-Velamazán,1
Yasir+Iqbal,10
J. Carlisle+Mouzon,10
Francesco+Maione,2
Howard+Dale,1
Ryutaro+Fukuda,2
Yakov+Sinai,1
Binghai+Wen,2
Dimitar I.+Pushkarov,3
Takehiko+Asaka,6
Viktor+Kaufman,1
Sohrab+Ahmadi-Kandjani,1
Shiv N.+Khanna,4
Pavel V.+Elyutin,1
Vesel+Haxha,2
Antonio+Castrillo,3
Xavier+Garcia i Tormo,15
Antonio+Samarelli,1
Veronika+Zinth,2
Rina+Tazai,2
MICHAEL A.+WOOLF,1
Harry+Warring,1
Yoshiharu+Sakurai,4
Enrique+Rico,2
Ralph+Werner,13
Kenji+Matsuda,2
Marco+Bonetti,2
Yoshiyuki+Tsuji,5
Sverre Magnus+Selbach,2
Philippe+Pluvinage,1
Yansha+Jin,1
Jaemo+Park,2
Sitram+Aryal,1
Gianluca+Costagliola,3
Hans+Paus,3
Steven+Bryant,1
Luis+Morales-Molina,6
Isabelle+Staude,1
Ulrich+Birkholz,1
Hans-Christian+Pauli,14
Peer+Fischer,7
Kiyoshi+Kawamura,2
Isao+Tokuda,4
József+Seres,1
Mohammad+Alaghemandi,1
Michael+Strass,2
Albert V.+Baez,2
Alexander A.+Kim,1
Douglas C.+Viehman,1
Tanja+Bode,3
Matthias+Henyk,1
György+Tegze,4
William+Fay,1
Astrid E.+Niederle,1
Fabio+Garofalo,2
Marina+Serio,2
Francesco+Mulargia,1
Samantha+Rubeck,1
Maja+Maćkowiak,1
Franca+Albertini,1
Alexandr I.+Cocemasov,1
Peter+Link,2
Peter+Böni,7
Fabio L.+Traversa,1
Charles A.+Randall,2
Martin+Shotter,1
Nathaniel N.+Urban,3
Andreas+Vernes,1
Lorenzo+Di Bari,1
Jérôme+Robert,2
Franjo+Sokolić,1
James+Whitmore,1
Frederick W.+Kranz,4
Marc A.+Hillmyer,1
Tsutomu+Tamao,2
Hamid R.+Maei,2
Carsten+Geckeler,8
Hiroshi+Yamamoto,6
Matthias+Geisser,1
Gregory+Leitus,1
Stijn+Janssen,2
Chris A.+Jones,2
Aleksander Skjerlie+Simonsen,6
Boris I.+Ivlev,7
Rasmus+Westerström,3
Shuvrajyoti+Bhattacharjee,2
Yohsuke+Takamori,4
Damien+Saurel,4
Junichiro+Shintai,1
Lukas+Schmidt,1
Rajiv+Mathur,1
Laura J.+Lukassen,1
M. H. Kamran+Siddiqui,1
Matthias+König,2
Teun+Vissers,2
Dmitry V.+Guzatov,2
Damien+Simon,2
Heinrich+Sormann,2
Ruth+Klauser,2
Josh+Klein,1
Christian+Pettenkofer,1
Herman T.+Nicolai,1
Koun+Shirai,4
Günther A.+Wagner,1
Vijay K.+Arora,16
Kevork N.+Abazajian,18
Simone+Ulzega,1
Peter+Rodenbach,1
Albert+Schliesser,1
Klaus+Koepernik,28
Tokushi+Kizuka,11
Dmitri+Efetov,1
Hadj-Mohamed+Benia,1
Haixia+Chen,8
Yujiro+Eto,9
Lars+Broström,2
Sergei V.+Nazarenko,1
Gerald+Swislow,3
Monika+Patial,2
Ghaya+Baili,1
Gerald G.+Pereira,4
Elizabeth+Decolvenaere,1
Miroslav+Soos,1
Michał+Kiecana,1
Koichiro+Nabetani,1
Fulvio+Sbisà,1
William L.+Earl,1
Karol+Kulasinski,1
Mehdi+Saravani,6
Stanley+Flatté,1
Mitsuru+Saito,1
Koos+Duppen,7
Marco+Matassa,3
Masafumi+Yamamoto,13
William R.+Yueh,1
Vasileios+Koutsos,3
Peter+Krawitz,2
Klaus M.+Frahm,11
Adolfo B.+Poma,1
Jörg F.+Löffler,5
Olivier+Golinelli,1
Stanley J.+Pickart,6
Pedro F.+González-Díaz,32
Venkitesh+Ayyar,2
Hiroko+Ichie,1
Toshiyuki+Minamikawa,2
Sven+Heiligenthal,2
Svetlana+Kotochigova,15
Christian+Fronsdal,21
Kentaro+Kasa,1
Mehrdad+Adibzadeh,2
Jason L.+Sanders,1
Nebojsa+Murisic,1
Nikolai+Kiesel,11
Jeff F.+Young,34
Jason N.+Hancock,9
Shunsuke+Hosoumi,2
Kristin+Kovner,1
Ethan+Levien,2
Masakazu+Muraguchi,2
Hervé+Muguerra,1
Taiki+Kawamori,1
Sebastián+Carrasco,1
Alberto+Ortona,1
Darius H.+Torchinsky,2
Eytan+Grosfeld,14
Caterina+Scoglio,3
Bipin K.+Agarwal,6
Krisztián+Palotás,11
Carmelo P.+Martín,2
Andreas+Rudolph,3
Alexander+von Zastrow,1
Timoleon Crepin+Kofane,2
Albert M. L.+Messiah,2
Berenike+Maier,2
Chaoqiang+Geng,2
Thanyanan+Phuphachong,1
Sandeep+Gorantla,3
Cornelius+Thienel,3
Atsushi+Hasegawa,3
Salvatore+Capozziello,24
Sudhakar+Pandey,6
Eckart+Matthias,6
Pradeep+Bhadola,2
Pierre+Martin,1
Rogério+de Sousa,10
Hidehiro+Asai,4
Sebastián+García-Sáenz,2
Shoujirou+Mizutori,3
Michael J.+Moravcsik,107
Edvin G.+Idrisov,1
Makoto+Taiji,1
Doron+Bar-Lev,2
Matias+Leoni,2
Gian Fabrizio+De Angelis,4
Stefan+Kesselheim,2
Michael R.+Scheuermann,1
Christopher T.+Seagle,2
Saima+Ahmad,1
Szymon+Pustelny,2
Victor+Dossetti,1
Sakir+Amiroudine,4
Grigory+Bordyugov,3
Hadrien+Mayaffre,1
Majid+Mohseni,1
Petros+Wallden,7
Rosario+Capozza,3
Rüdiger+Bauernschmitt,1
Mohamed+Zakari,1
Sebastian E.+Ahnert,1
Todd A.+Oliynyk,2
Licia+Verde,16
Anders+Fahlman,8
Toshiharu+Fukunaga,5
Francesc+Font,1
Yury S.+Krivosenko,1
Naohiro+Tan-no,4
Samuel W.+Yuan,1
Vaclav+Cvicek,1
Ralf+Hambach,2
Sameer+Sapra,3
Yuriy V.+Skrypnyk,3
José M.+Salim,1
Takahisa+Ozeki,1
Manuel+Lara,7
James D.+Hood,2
Constantino+Tsallis,63
Omar A.+Ashour,1
Javier+Gutiérrez,1
Hidetoshi+Murai,1
Tsutomu+Ohtsuki,4
Arne+Hedgran,18
Hugh T.+Richards,6
Sergey+Gedeon,2
Ludwig+Hartmann,3
Andris+Ambainis,8
Frederick E.+Bernardin,1
Mauro+Giovannini,1
Andrea+Baronchelli,18
Matteo+Palassini,14
Abhinanda+Sarkar,1
Shahzad+Khalid,3
Pia+Gagel,2
Dennis J.+Silverman,3
Andrey M.+Popov,7
Thibault+Dartigalongue,1
Hossein+Hodaei,2
Andrea+Mari,5
Iñaki+Silanes,1
Matthew+Eardley,2
Robin+Steinigeweg,18
Monica+Capone,1
Todd H.+West,2
Patrick+Bleiziffer,1
Jonathon A.+Sedlacek,1
Gianluca+Gagliardi,3
Beryl E.+Clotfelter,2
Ludmila+Sukhomlinova,1
Peretz+Lavie,1
Douglas E.+Greiner,1
Philip+Snelgrove,2
Håkan+Danared,3
William E.+Stephens,19
Marzio+Cassandro,2
Enrique+López-Moreno,3
Makie+Kato,1
Kyle+Ferrio,1
Peizhe+Li,1
Andrey+Chuvilin,4
Guido+Franchetti,1
Jimmy A.+Hutasoit,18
Jonathan+Cripe,1
Matjaz+Valant,1
Alexandre+Dawid,2
François+Babin,1
Muhammad+Sajjad,2
Alexander S.+Sakharov,8
Claudio+Spitaleri,2
Tsutomu+Satō,2
Ferdinand V.+Coroniti,1
Randall J.+Bos,1
Alessandro+Mirizzi,36
Hartmut+Benner,18
Rémi+Louf,2
Thibault+Lagache,2
Joel C.+Miller,5
Ron+Pindak,2
Tuomas+Multamäki,6
Hervé+Hurdequint,1
Carmem P. C.+Prado,1
Joachim+Knittel,4
Sven+Teichmann,1
Saul D.+Cohen,12
Walter H.+Zinn,9
Vladimir M.+Chabanov,2
Bernhard+Reuscher,1
Marta+Gatti,1
Lui+Lam,1
Michael+Tsapatsis,1
Gianmarco+Munaò,1
Stefan+Ritsch,2
Mihir+Parikh,2
Rico+Pires,1
C. Sean+Bohun,3
Allan C. G.+Mitchell,130
Taku T.+Terashima,1
Gérard+Neu,1
Carmelo+Prestipino,1
Michitoshi+Soga,2
Jongsoo+Yoon,13
Francois+Gallaire,1
Pekka+Orponen,1
Ryuichi+Ugajin,8
Tijs F.+Mocking,1
Agnieszka+Jurlewicz,6
Pavlin+Staikov,5
Ivo+Sachs,11
J. Axel+Zeitler,1
Geena+Kim,1
Dau-Jeng+Lwo,1
Mezame+Shibata,1
James S.+Willis,1
Majid+Sawtarie,3
Cristobal+Viedma,1
Vadim+Ptitsyn,1
Motohiko+Ezawa,32
Niall Ó+Murchadha,10
Dirk+Zahn,7
Michal+Hejduk,2
Joeri+Jacobs,2
Jörg+Jäckel,1
Yassen S.+Stanev,1
Florence+Nogrette,2
Jens+Kunstmann,4
Stanley+Hagstrom,2
Richa+Phogat,1
Andreas+Elepfandt,1
Yukinori+Taniguchi,1
Diane+Wu,1
Niels+Reitzel,1
Bob+Stewart,1
Walter H.+Aschbacher,1
Marshall T.+DePue,4
Andreas S.+Kronfeld,22
Tomáš+Blažek,3
Romeel+Davé,1
Edmund+Bäuerlein,1
Frank+Saueressig,10
Gloria A. E.+Oxford,1
Vladimir+Udaltsov,1
Manuel+Segura,1
Markus+Gabrysch,1
Adrian+Chapman,2
Chenlu+Ji,1
Yusuke+Tashiro,1
Raquel Pérez+Carlón,2
Nathan R.+Neale,1
Christopher D.+Brown,1
Luis C.+Pardo,1
Norbert+Schuff,1
Sungbae+Lee,2
Yusuke+Yamanari,2
Isaac+Vidaña,19
Roni+Parshani,5
Galen C.+O'Neil,1
Stefano+Markidis,1
Yoshikazu+Hori,2
Masamichi+Sakai,3
Timothy+Clifton,23
Marvin+Arenstein,2
Yutaka+Matsumi,1
Shunsuke+Yabunaka,3
Christian+Mitterdorfer,1
Philipp+Neumann,5
James+Bateman,6
Michele+Vendruscolo,15
Walter E.+Millett,2
Rafael+Valiente,8
Jan+Zaanen,44
Bruno+Lindquist,4
Kimihiro+Ishi,6
Pascal+Jardin,1
Michael+Wimmer,10
Paoloplacido+Lo Presti,2
Russell+Bates,1
Eunsung+Park,1
Marco+Kirm,1
Karen L.+Henderson,1
Donald C.+Griffin,3
Jacek+Wendykier,2
Christopher M.+Hirata,35
BRUCE H. J.+MCKELLAR,2
Huajie+Chen,2
Momchil T.+Mihnev,1
Tolga+Çağlar,3
Berislav+Buča,1
Giuseppe+Pellicane,6
Andrea+Viceré,2
Nattaporn+Chattham,5
H. Bradford+Thompson,3
Toshio+Otagiri,2
Rustem+Khasanov,5
Georg+Enzian,1
Neil+Godfrey,1
M. Belén+Farías,1
Ahmed Farag+Ali,1
Marcus V. S.+Bonança,6
Moritz+Fuchs,4
Antonio J. R.+Madureira,4
Peter+Ballo,1
Nicholas P.+Bigelow,1
Federico A.+Gorelli,12
Doris C.+Rosenbaum,1
Yoshiaki+Kasai,3
Gernot+Güntherodt,3
Laëtitia+Bomble,1
Alain+Mauger,6
Luigi E.+Picasso,1
Viacheslav N.+Chizhevsky,1
Junko+Ishi,1
Apostolos+Vagias,1
Zoran V.+Popović,2
Markus+Hijlkema,1
Esam+Ali,4
Rabi+Majumdar,12
Michael P.+Weinreb,1
James A.+McNeil,5
Emmanuel+Benichou,3
Houwin+Xin,1
Caroline+Richard,4
Marie-Cécile+Péron,1
Loyal+Durand,127
Enamul H.+Khan,1
Yohei+Uemura,1
Stéphane+Popinet,1
Hyunjoo+Lee,3
Johannes+Kimling,4
Andre+Neveu,1
Somenath+Jalal,2
Jens K.+Block,1
Bernhard+Rauer,2
Sachindeo+Vaidya,7
Alexandre+Colato,1
Maurizio+Casarin,1
Peter+Coakley,1
Mariami+Gachechiladze,1
Pere+Clemente,1
Ruslan+Temirov,7
Michael B.+Heaney,7
Inga+Jordan,1
Tomasz+Kazimierczuk,1
Fabián A.+Bombardelli,1
Nikolay+Gigov,1
Kunihiko+Uehara,1
Andreas+Bausch,1
Josep+Porrà,1
Marco+Brigham,1
Owen A.+Hickey,5
Hans-Jürgen+Hagemann,1
Piotr+Wasylczyk,2
Bernd G.+Pfrommer,8
Leon A.+Furchtgott,1
Jongwon+Cho,1
Moshe+Carmeli,8
Evans+Hayward,36
Pedro H.+Barros,1
Kazuki+Sakamoto,2
Masao+Ikeda,2
Peter+Moxhay,8
Karu P.+Esselle,2
Wolfgang M.+Wieland,2
Nour+Nijem,3
Yoshitaka+Mieda,2
Shigeru+Ninagawa,1
Anja+Wellner,1
Hanno+Schmiedt,2
Alexander+Azarov,4
Guido+Altarelli,4
Yoshinobu+Aoyagi,20
Takaya+Hayashi,3
Cirino+Vasi,9
Miguel A.+Blanco,4
Xiongfeng+Ma,41
Margaret Calderwood+Shields,3
Howard+Burton,1
Antti+Koskela,1
Christian+Rüssel,1
Afina+Lupulescu,1
Peter+Nugent,2
Max+Wyman,15
Sabina+Sahadevan,2
Matthew S.+Block,6
Gianluigi+Ierańo,1
José M. G.+Gómez,1
Balaji P.+Mandal,1
Tanya+Kurosky,2
Sophie+Henrot-Versillé,2
Zhaleh+Pirzadeh,1
Elena+Gati,1
Yaffa+Tomkiewicz,7
Giuseppe+Grassi,1
Stephan+Altmannshofer,1
Astutaka+Maeda,1
Wolfgang+Elsäßer,6
Tarun Kanti+Ghosh,10
Felix A.+Pollock,1
Yoshito+Hirata,10
Arnulfo+Zepeda,8
Yoshio+Miura,11
Marjana+Ležaić,14
Erik+Devetak,1
Peter+Hinterdorfer,1
Christianne V. D. R.+Anderson,2
Rasoul+Sadighi-Bonabi,3
Walter+Fornari,1
James D.+Brasher,1
R. Arief+Budiman,1
Günther+Vogg,1
Kotaro+Horikoshi,3
Holger+Waalkens,8
Axel+Bender,2
Michel+Zigone,2
Rolf+Landauer,27
Alessandro+Michelangeli,1
Jozef+Černák,7
Hiroshi+Noguchi,20
Edwin S.+Bishop,1
Andrey+Ipatov,1
Warren+Nagourney,2
Jeonghwan+Shin,2
Lloyd P.+Smith,19
Benjamín+Jaramillo Ávila,2
Hadi+Godazgar,5
Keita+Ogawa,2
Oleh+Krehel,1
Dana-Codruta+Marinica,1
Pierre+Fontes,1
Ante+Munjiza,1
Satoshi+Iso,32
Michio+Hashimoto,24
Valentin N.+Ostrovsky,8
Gautier+Félix,3
Paolo+Lodone,1
Chiaki+Hirose,1
Akira+Tanaka,2
Radu+Pitiş,5
Peter P.+Wintersteiner,2
Philipp+Myrach,5
Etienne+Racine,4
Victor+Pol,1
Koji+Takahashi,2
Patrick+Zarda,1
Patrick+Doná,2
Kazuo+Hosomichi,1
Dennis+Li,1
Hiroaki+Abuki,7
Sébastien+Clesse,9
Abdulrahman A.+Alghihab,1
Johan+Hummert,1
XueNa+Zhang,1
Anita+Garg,1
Roxana+Rezvani Naraghi,1
Manabu+Takahashi,19
Ralph G.+Andrzejak,12
Jan+Schole,2
Maurizio+Reduzzi,3
Tarmo+Soomere,1
Avraham+E. Mayo,1
Mattia+Mina,1
Michael A.+Allen,2
Denis+Areshkin,1
Jens+Niemeyer,1
Romana+Frattini,1
Lindsay M.+Steele,3
Georg+Lenz,5
Carlos+Diaz-Pinto,2
Takehiko+Matsumoto,14
Bertrand+Ottino-Löffler,2
Vladimir V.+Bochkarev,5
Matteo+Burresi,6
Peter G.+Hawkins,2
Rosa Letizia+Zaffino,4
Stefan+Sokolowski,1
Emmanuel+Clouet,12
Hayoung+Kim,1
Ibrahim Abdul+Razak,1
Matteo+Smerlak,6
Konstantinos+Dimopoulos,17
Christophe+Guillot-Noël,2
Anna+Sanpera,20
Nigel R.+Cooper,32
Matthew J.+Strassler,12
Vivek B.+Shenoy,10
Dirk O.+Gericke,1
Joke+Hadermann,5
Irving+Kaplan,2
Alvin H.+Nielsen,23
Andrei V.+Shchegrov,9
Tanja+Schmid,1
Alexander+Gerber,2
Philippe+Delannoy,1
Jonathan H.+Tu,1
Carlos+Villarreal,3
Harvey S.+Reall,15
Stephan W.+Koch,10
Mohammad Reza+Khalvati,1
Morris H.+Shamos,5
Michael R.+Bell,1
Raymond J.+Protheroe,1
Carla+Molteni,2
Erica W.+Carlson,1
Anirban+Gangopadhyay,3
Jonathan P. L.+Hatchett,2
Galen T.+Pickett,3
Srikanth+Derebail Muralidhar,1
Oded+Rabin,1
İskender+Öksüz,7
Masahiro+Nakajima,1
Alban+Farchi,1
Antonio J.+Martínez-Galera,3
Natalia+Dubrovinskaia,10
Peter+Norreys,2
Julia+Dölger,2
Sigvard+Thulin,16
James P.+McFadden,1
James P.+Vary,34
Paulo G.+Normando,2
Fabio+Pistolesi,4
Masahiro+Shikano,2
Kyoko+Matsuda,3
Valeriy I.+Yudin,2
Takuji+Tanaka,1
Jeffrey+Trahan,2
Seth+Root,5
Igor+Iosilevskiy,2
Jacques+Lewalle,1
Francesco+Nesi,1
Philip+Dalladay-Simpson,1
Holger+Meiβner,1
Alexander+Petroff,2
Lauri+Kovanen,1
Thierry F.+Kauffmann,1
Wilbur+Hansen,2
Patricia M.+Hansen,1
Kavita+Borgohain,1
Scott M.+Zoldi,6
Donald B.+MacMillen,1
Yosi+Atia,1
Giulio+Cimini,5
Manjari+Sharma,4
Oliver+Pohland,1
Brandon+Zerbe,1
Carlo+Vicario,3
Clifford R.+Schumacher,3
Arthur E.+Pak,1
Hiroto+Kobayashi,2
Ramona+Vogt,17
Antonio+Ferrera,8
Lars+Groening,1
Mauro+Furno,3
Ernst-Ludwig+Florin,3
Yair+Mulian,1
Andrea+Cozza,1
Xingang+Wang,26
Alexandra+Neumann,1
Jakub+Bielawski,1
Karim+Murr,2
Philipp+Werner,84
Alfred Q. R.+Baron,8
Koichi+Nagasaki,3
Lionel+Spinelli,3
Michele+Ortolani,5
Michal+Hajdušek,3
Marie-Ingrid+Richard,1
B. Barman+Roy,5
Günter+Zschornack,1
Maral+Salajegheh,1
Sunghwan+Shin,1
Yasuhiro+Aida,1
Gerald M.+Pjerrou,2
Ryohei+Hisano,1
Henk+Smid,2
Norman F.+Ramsey,100
Michael L.+Siegel,1
Christian+Eggeling,2
Eiji+Tsuchida,3
Sonia+Lumb,1
Mitsuo+Nakai,3
Marina R.+Filip,3
Alberto+Sirlin,47
Mauro+Ferrario,2
Claire+Michel,3
P. Ponte+Castañeda,1
Glenn+Sasagawa,1
Denise+Freed,1
Peter+Cloetens,4
Jose B.+Caballero,2
Fernando+Barra,4
Aarti+Veernala,3
Sebastian+Fürthauer,1
Satosi+Watanabe,22
Hans J.+Wospakrik,1
Joel+Jiménez-Lozano,1
Christian+Piovera,2
Adam K.+Fontecchio,1
Frédéric+Fournier,3
Michal+Oren,1
Linn+Leppert,1
Borge+Vinter,3
Vassilis E.+Lembessis,4
Bhanu+Sharma,1
Junho+Gohng,3
Scott I.+Chase,1
Emma+Beynon,1
Mario+Berrettoni,2
Craig+Vanderborgh,1
Menachem I.+Tsindlekht,4
Daniela+Giacomazza,1
Jamil+Daboul,6
M’hamed+Bouzidi,1
Jussi+Timonen,9
Serge+Grabtchak,1
Sandrine+Bec,1
Hidetaka+Sonoda,4
Arta+Sadrzadeh,2
Harald+Dimmelmeier,4
Mikhail+Panfilov,1
Stefaan+Cottenier,8
Diana+Lee,9
Vernon A.+Patton,2
Tomoya+Inoue,1
Chris Korthals+Altes,1
Marie-Sousai+Appavou,1
Sönke+Groth,1
Mitsuhiro+Yamaga,1
Amir H.+Abbassi,3
Yoshiro+Takahashi,26
Abraham+Hmiel,3
William L.+O'Brien,1
Donald L.+Dorsey,3
Danielle+Boyd-Harlow,1
Yasushi+Nishida,15
R. Gregory+Downing,1
Holger+Dachsel,1
Reza+Safian,2
Martin+Richardson,3
L. Elmer+Woodman,1
Rolf+Häfner,1
Toni+Kiljunen,4
Jiwon+Seo,1
Jeffrey D.+Althoff,1
Laura+López-Mir,1
Olivier+Arcizet,1
Hiroyuki+Nakagawa,1
Kenneth R.+Seddon,1
Zsolt+Szabó,1
Anne-Marie+Levelut,1
Paolo+Budini,2
Christian+Lapointe,2
Donald M.+Cameron,2
Rebecca+Rosenblatt,1
Gerd+Jungnickel,1
Jainendra+Jain,1
Florian+Méhats,2
Mohammad+Katoot,1
Savdeep+Sethi,9
J. Mathias+Weber,1
Gregory+von Winckel,1
Norina A.+Richter,1
J. Emílio F. T.+Ribeiro,1
Ákos+Gombkötő,1
Norbert+Kučerka,3
Józef+Sznajd,3
Minhhuy+Hô,3
Elaine A.+Seddon,2
Frank+Träger,1
Hiroyuki+Takeda,15
Jeremy M.+Sage,5
R. Omar+Rodriguez,4
Frédéric+Mila,107
Garman+Harbottle,2
Edgardo A.+Ferrán,1
Bogdan R.+Bul/ka,1
Ellen K.+Cerreta,2
Manoj Kumar+Yadav,1
Sunita+Chatkaew,2
Paolo+Craievich,2
Abdeladim+Guermoune,1
Andreas+Dax,1
Alexander+Goebel,1
Hiroyuki+Hyuga,6
Shinichi+Takemura,1
Satoru+Akiyama,4
Kazimierz+Conder,7
Louis+Gilly,1
Helmut+Jahn,4
Anjali+Harmalkar,1
Christopher L.+Buckley,1
Tristan+Benoist,1
Makoto+Takeo,6
Joanna+Modławska,4
Bishwajyoti+Dey,9
Stuart+Geman,1
Joshua C.+Bienfang,2
Stéphane+Guérin,8
Sergey+Krivonos,10
Hiro-omi+Horie,1
Ross+Brown,1
Forrest T.+Charnock,1
Filippo+Menczer,2
Jinhee+Ham,1
Rainer+Birringer,2
Giacinto+Scoles,3
Sven P.+Rudin,16
Ralf+Blattmann,4
Oliver+Morsch,6
Anton A.+Starikov,8
Fridolin+Weber,7
Devendra+Singh,2
Mohammed+Serhan,1
Petr B.+Straumal,1
Vladimír+Komárek,1
Vladimir A.+Stoica,1
Atsuo+Yamauchi,2
Todd R.+Bader,4
Aldo+Procacci,1
Matthias+Opel,8
Gürol M.+Süel,1
Changhyun+Ko,3
Kurt Bernardo+Wolf,7
Senfar+Wen,1
Raúl+Fainchtein,1
Michael J.+Lance,1
F. Russell+Stannard,11
Sumeet K.+Dagaonkar,1
Christof W.+Schneider,1
Efrat+Lifshitz,3
Sylvain+Combrié,7
Diego+Krapf,1
Thorsten+Erdmann,4
Bonggu+Shim,3
Kaifu+Luo,11
Petros J.+Ioannou,2
Frank R.+Paolini,2
Isao+Kishimoto,1
Eleuterio+Castaño,1
Yuta+Inoue,1
Leila+Shahsavar,1
Joel S. J.+Lehikoinen,1
Jens+Steidtner,1
Gertrud+Scharff-Goldhaber,6
Enrico+Colla,1
Karima+Zazoua,1
Alexandre+Ern,1
Yoshihisa+Watanabe,3
Marek+Grinberg,7
Yvon+Georgelin,1
Roger S.+Eccleston,1
William L.+Nichols,1
Yuo-Hsien+Shiau,6
Rainer W.+Gerling,1
Mitchel D.+Kovarik,6
Jorge L.+Gavilano,2
Michael+Kastner,20
Lukas+Keller,8
FREDERICK+REINES,1
Thereza+Paiva,27
Brandon+Demory,1
Henning+Löwe,1
Vasyl+Kharchenko,1
Markus+Ternes,8
Tsuyoshi+Miyatsu,1
Indranil+Banik,1
Waldyr A.+Rodrigues,3
Koen+Schouteden,2
Isao+Okada,2
Mircea+Marinescu,4
Takayoshi+Makabe,1
Joan+Siewenie,2
Oliver+Portmann,1
Stefan W.+Kycia,1
Elena E.+Dormidontova,2
Guillermo J.+Zarragoicoechea,3
Jorge S.+Ferreira,2
Arthur B.+Lewis,2
Dwipesh+Majumder,2
Nicholas+Rosov,3
Gerardo+Palazzo,2
Hamoud+Alharbi,1
Felix+Barreras-Toledo,1
Steve+Torstveit,1
Riccardo+Burlon,1
Barbara A.+Jones,4
Maxim+Yulikov,1
Boris+Veytsman,2
Massimo+Materassi,1
Dine Ousmane+Samary,1
Peter+Havas,56
Clemens A.+Heusch,2
Stefan+Bornholdt,24
Maham+Siddiqi,1
Victor+Mizrahi,10
Lionel+Belmon,1
Andreas+Knapp,1
Dilip+Kondepudi,1
Manoranjan+Guchait,3
Mikhail B.+Zvonarev,2
Sebastian S.+Schmidt,3
Sebastien+Gurrieri,1
Todd C.+Hufnagel,1
Rajwali+Khan,1
Michel+Guymont,2
Takuma+Nishida,1
Jayanti+Pande,1
Mrinal Kumar+Das,4
Bernardo S.+Mendoza,46
Erich+Wimmer,2
Stephan+Egli,3
Trevor+Sidery,1
Temesgen+Kebede,1
Petr+Lošt’ák,1
Jonathan A.+Ward,3
Sampsa K.+Hämäläinen,5
Gilbert+Senn,1
Amilcare+Porporato,13
Claire+Dupas,1
Abdul H.+Mroue,1
Rodrigo Panosso+Macedo,2
Frédéric+Dubois,2
Masateru+Taniguchi,4
Moira I.+Gresham,12
Alexander Yu.+Korchin,3
Alexandra+Miller,2
Binay+Dağsöz (Güven),1
Prakash+Panangaden,5
William G.+Marshall,2
Irina O.+Lysenko,1
Abhishek+Majhi,1
Junxiong+Wei,1
Lailai+Zhu,1
Andrei G.+Lebed,1
Marco+Airoldi,3
Paulo+Sena,1
Konstantin B.+Zeldovich,1
Cristina+Flesia,1
Peiru+He,1
Silvana+Perez,14
Michael+Stintz,1
Takayoshi+Suzuki,1
Tom J.+Gray,32
Ewald+Janssens,4
André Auto+Moreira,2
Jeremiah A.+Cronin,3
Ioannis G.+Kevrekidis,19
János+Kokavecz,2
Marek+Pruski,1
Carlo+Ewerz,2
Axel+Svane,9
Bhoj R.+Gautam,1
Yevgeny V.+Stadnik,1
Chrystèle+Sanloup,2
Philipp+Burda,1
Jorge A.+Lopez,2
Upasana+Das,4
Frederick E.+Kester,1
Eugenia+Kharlampieva,1
Jeffery+Neilson,1
Deb Shankar+Ray,71
Erik+Brandt,1
Ronald J.+Gripshover,2
Koji+Tsuchie,1
Ahmet G.+Cepni,1
Akira+Kouchi,1
Jennifer+Schober,2
Steven H.+Simon,67
Lachlan+Gilchrist,5
Colin J.+Humphreys,4
Masayoshi+Inoue,3
Imre P.+Gyuk,4
Keisuke+Okamura,1
Miklós+Gulácsi,8
Chris G.+Poulton,1
Dirk+Brinkmann,1
Gabriele+Travaglini,5
Marcus+Daniel,1
James+Cameron,1
Saturio+Ramos,1
Xeniya+Kozina,5
Victor V.+Goldman,7
Michael+Creutz,67
Pablo A.+Rosado,3
Tibor Tóth+Katona,1
Michio+Jimbo,1
Yongsam+Kim,5
Youngwoon+Choi,6
Kazue+Matsuyama,1
Gustavo P.+Saracco,2
Oleg+Pankratov,21
Ganhui+Lan,1
Giovanni+Stefani,5
Giancarlo+Pedrini,1
Toshio+Kikuta,1
Florencio Balboa+Usabiaga,1
Claudio J.+Gazza,2
Philippe+Blandin,2
Mahdiyeh+Sadrara,1
Oliver+Appel,2
Ella+Jamsin,1
Thorsten+Löwer,4
Pavel G.+Naumov,1
Peter+Mason,12
Alexander+Puzenko,5
Garritt J.+Tucker,1
Shelley+Rohar,1
Hanna+Loch,1
Jochen+Schäfer,1
Johann+Herault,3
Cathrine+Frandsen,5
Makoto+Sakuda,8
Michele+Bernardin,1
Laurent+Baulieu,2
Dorel+Bucurescu,3
Lars+Lykke,1
Susumu+Hanashima,1
Marc D. H.+Hansen,1
Arezki+Mokrani,1
Rintaro+Fujimoto,3
Leon B.+Gordon,4
Arindam+Mukherjee,1
Jérôme+Faure,1
Aleksander+Bl/ȩdowski,1
Houman+Falakshahi,1
H. Esat+Kondakci,1
Sascha+Hoinka,1
Ralf+Gommers,2
Andras+Szabo,1
Štěpán+Roučka,1
José C.+Ciria,1
Inmaculada+Martin,3
Valeria+Pettorino,9
Piotr+Kaczmarkiewicz,1
Andrej+Schwabe,6
Wayne D.+Kimura,2
Gabriel+Lee,6
