Name,Citation Count
Hulya+Yadsan-Appleby,3
Maximilian+Schmidt-Sommerfeld,7
Brendan+Reagan,7
Prafulla Kumar+Panda,2
Debra L.+Dzialo,6
Joel+Bergé,2
Wolfgang+Götze,1
Alberto M.+Marino,46
Chad+Husko,9
Klaus+Kroy,202
Tilmann+Hickel,120
Hans-Dieter+Meyer,195
James J.+Hurst,0
Sylwester+Rzoska,7
Kari+Enqvist,574
Satoshi+Kubota,3
Satish K.+Malik,5
EVAN O.+KANE,104
Xiaoqun+Wang,320
Alberto+Novello,6
Jayme+De Luca,29
Fuqiang+Wang,89
Shivani+Srivastava,15
Christopher P.+Ewels,7
Christian+Wickles,22
Uday+Sukhatme,7
Toshio+Tsuchiya,48
Philippe+Czaja,9
Miguel A.+Santos,22
Gregory P.+Chini,2
M. Senthil+Kumar,0
Alexander+Oron,252
Olle+Edholm,1
Masashi+Suezawa,14
Leslie L.+Foldy,1936
Nandor L.+Balàzs,48
Anders+Bolund,2
Edmund+Henley,0
Clayton R.+Locke,70
Reuven+Shavit,1
Suren+Sukiasyan,55
Haris J.+Catrakis,7
Jens+Lachnitt,1
Patrick+Blottiau,9
Gábor+Náray-Szabó,1
Pablo A.+Alemany,60
Andrzej+Czarnecki,934
Marc+Meléndez,1
Alexei+Marchenkov,5
Gerhard+Meier,7
Enrico+Prati,3
Nikolay+Ovanesyan,5
Anton+Öttl,133
Chaejun+Song,17
Alexander R.+Katko,8
Anna+Hasenfratz,528
Johanan Isaac+Spielberg,5
Hiroki+Kurata,30
Issei+Harada,1
Leonard A.+Coplan,5
Tahar+Kerdja,0
Masahiro+Ozaki,3
Kwong+T. Chung,1
Kurt A.+Muehlner,4
Marie-Geneviève+Porquet,21
Márcio M.+Soares,8
Franklin+Chiang,0
Marc+Weber,0
Ionel+Popa,3
Stefan+Gadatsch,3
Jeffrey L.+Becklehimer,3
Thorsten+Schröder,0
Walter+Steurer,16
Chrisanthi+Praki,2
Saul+Oseroff,27
Nelia+Mann,11
Per+Lunnemann,9
Peter G. J.+Lucas,0
Anwar+Demsis,0
Agnes+Townsend,2
Alfonso C.+Casal,2
M. B. Gay+Ducati,49
Milton M.+Klein,117
C. Franklin+Dorman,5
Julia F. M.+Werra,3
Ladislav+Valko,0
Masaharu+Mitsunaga,113
Filippo+De Angelis,2
Hergen+Eilers,12
Masato+Yamanaka,107
Linda J.+Broadbelt,3
Peter K. F.+Kuhfittig,36
Elizabeth H. C.+Bromley,5
Anastasis C.+Polycarpou,1
Seiji+Nagahara,2
Luyan+Yu,3
Matteo+Canale,0
Tetsuo+Nishikawa,46
Stanley+Pau,166
Aaron F.+Stanton,4
Lars+Ismer,13
Monika+Aidelsburger,47
Michel+Averous,11
Michael+Westmoreland,121
Luis+Montestruque,9
Partha+Nag,18
Friedrich+Klasing,18
Juho+Lankinen,0
Michael V.+Tonkov,0
Abhik+Basu,50
Masanori+Ohyama,5
Anandi+Yadav,1
Farhang+Radjaï,139
Colin J.+Lambert,71
Emily J.+Neel,55
José L.+Riccardo,4
Insun+Jo,62
Helmut+Gabriel,108
Gábor+Széchenyi,25
Pierre+Levitz,0
Justin+Vines,50
Brandon+Franzke,1
Klaus+Zollner,3
Moez+Feki,4
Sigrid+Bernstorff,3
Raymond T.+Wheeler,6
Markus+Tiersch,83
Tony J.+Apollaro,4
Jingqiang+Li,0
Stefan+Löhle,1
Helmut+Hofmann,19
Giulio+Scocchi,0
Kurt+De Smet,5
Martin+Feldman,34
Rabindra Nath+Mohapatra,43
Guillaume+Layes,6
R. Chris+Bowen,92
Nikolaos+Bastas,10
Naoki+Kondo,3
Jimmy W.+Mays,0
Jürgen+Spitaler,0
N. Arun+Kumar,3
Tomasz+Stebel,0
Hongjuan+Zhang,6
Iolinda+Aiello,11
Teresa+Castán,171
Sergey+Obukhov,9
Philippe+Rabiller,1
Sebastien+Berujon,10
JACOB M.+LEBOWITZ,16
Kazutoshi+Gohara,0
R. Brent+Rice,4
Kent F.+Palmer,7
Mourits+Nielsen,61
Jaume+Amorós,29
Fernando+Quijandría,21
Taku+Sato,13
Alec J.+Petersen,18
Josep-Lluís+Tamarit,4
Ole+Bang,550
Dmitry+Shatilov,4
Kazuyuki+Ogata,133
Mats+Larsson,27
Dmitri+Pogosyan,3
Silvia+Verdú-Andres,4
N. Irina+Crăciun,0
Devorah+Herbert,2
Michael+Kreshchuk,3
Sergei+Maslov,379
Franziska+Schubert,13
Albert+Bae,1
Reza+Ghadimi,3
Satoshi+Maeyama,19
Ivan+Agafonov,5
Didier+Samayoa,9
Sergei E.+Sigaryov,0
Michał+Boćkowski,1
Yadong+Li,5
Kazunobu+Hayakawa,11
Gregory+Petropoulos,5
James W. F.+Woo,161
Rafael+Perez,47
Andrei G.+Lipson,1
Marian+Krajčí,5
Dongwook+Go,9
Nora+Darowski,4
Saïd+Ridene,7
Janelle C.+Shane,3
Kostya+Trachenko,142
Masud+Ahmad,2
Charles N.+Waddell,78
M. Mehdi+Jadidi,0
Hiroshi+Onishi,72
Nobu+Katayama,4
Klaus+Flöttmann,2
Bruno+Leggio,21
Asger C.+Ipsen,1
Stjepan+Marčelja,3
Susumu+Kuwabata,28
Ivan+Kostov,6
Jan+Schmalhorst,19
Masashi+Mizutani,6
Sergei V.+Ketov,34
Choon Sup+Yoon,0
Tapobrata+Sarkar,26
Foster+Evans,14
Luca+Comisso,4
Naoyuki+Haba,263
Alexander I.+Liechtenstein,11
Lukas+Worschech,24
Gabriel+Sunshine,58
Julius+Shain,2
Yury+Adamov,21
Roger+Evrard,71
Adrian+Petris,0
Martin+Streibl,0
Eleazar+Cuautle,4
Nicholas G.+Phillips,76
Szabolcs+Semsey,0
Fred+Lubben,5
Kirsten+Casey,0
Dye-Zone A.+Chen,5
Dirk+Holland-Moritz,13
Charles E.+Skov,2
William D.+Parker,9
Kazuyuki+Nakayama,9
Bertrand+Duplantier,438
Nima+Pourtolami,48
Denis+Antonov,0
Christian+Garcia,0
Agnès+Delahaies,0
Chiara+Mazzeo,13
Martin+Čížek,13
Miyuki+Nishijima,1
Gunnar+Öhrwall,5
Muhtar+Ahart,46
Cengiz+Dane,0
Lars+Callenbach,14
Christine T. H.+Davies,3
Michael P.+Keating,13
Christian+Kappel,0
Carles+Calero,9
Sanjaye+Ramgoolam,7
Michel A.+Melkanoff,289
Michel+Davier,109
Sven+Faller,49
Luciano R.+da Silva,112
Burton J.+Moyer,899
Shayan+Hemmatiyan,1
Annick+Billebaud,14
Dmitry A.+Fishman,13
Agnar+Pytte,8
Ignace+Jarrige,49
Peter+Lowdon,0
Łukasz+Bratek,2
Tanel+Käämbre,9
Katsuyuki+Sugiyama,9
Pierre-Philippe A.+Ouimet,13
Adolfo+Eguiluz,110
Patrick M.+Johnson,70
Kazem+Omidvar,196
Bruce+Carlsten,2
Mohammed S.+Al-Gharbi,4
Abdelaziz+Salhi,2
Theo M.+Nieuwenhuizen,104
Sidney+Redner,76
Nathaniel+Lasry,6
Erik+Sánchez,0
Michał+Zieliński,0
Saliou+Youssoufa,0
Justin M.+Shaw,221
Loris+Bennett,5
Alejandro+Villanueva,9
Ivo+Pletikosić,21
Frederick C.+Wellstood,37
James W.+Corbett,206
Louis L.+Byer,8
Celestino+Creatore,4
Radian+Popescu,0
Chethan+Krishnan,7
Lucas+Clemente,45
Adrian+Ionescu,11
Sébastien+Brisard,0
Hiroyuki+Hidaka,4
Hasti+Majidi,0
Sven Bjarke+Gudnason,211
Michael+Ogilvie,69
Naoko+Takubo,8
Sukanya+Sinha,108
Ramon+Toldrà,49
Kristján R.+Kristjánsson,8
Vida+Jamali,1
Kenichi+Sawamoto,0
Steffen+Schlüter,0
Katherine L.+Crispin,1
Torsten+Huisinga,12
Göran+Fäldt,90
Roger A.+Faulkner,196
Peter+Harnish,3
Sumant S. R.+Oemrawsingh,42
Roberto+Righini,81
Simeon+Hellerman,66
Debdutta+Ray,6
Jan+Morasch,1
Cettina+Amitrano,6
J. Henry+Hinnefeld,0
Toshiro+Ohnuma,6
J. Michael+McKisic,26
Jose+Riera,154
Alexander A.+Iskandar,0
Adel+Bilal,27
Bruce+Wittmershaus,10
Gerrit C.+Groenenboom,66
Yuval+Ne’eman,10
Beomseok+Kim,0
Torsten+Strunz,38
Elí+Santos,0
Steven+Mathey,8
Zachary+McDargh,1
Masaru+Fukunaga,3
Takeji+Hashimoto,133
Craig J.+Benham,25
Alexandre+Rosas,154
Egon E.+Loebner,8
Philip+Seliger,27
Julien+Laverdant,6
Jack M.+Mochel,0
Nicholas+Camillone,0
Ilya A.+Valuev,3
Guillermo+Maturana,12
Jeroen P. A.+Devreese,20
Yoshihiko+Shoji,14
Marcelo A.+Romero,4
Andreas+Lyras,8
Jack J.+Lissauer,0
Per+Jögi,5
Wilfred+Hermes,6
Isidro+Molina,0
Christopher P. L.+Berry,30
Shuhei+Takamatsu,1
Massimiliano+Marangolo,13
Severin+Fürhapter,9
Henrique A.+Fernandes,2
Patrick+Motylinski,6
Catalina+Gonzalez,1
Siddharth+Maheshwari,16
Guido+Hamm,3
Gregory B.+Cook,1019
Özer+Özdal,1
Xutang+Tao,3
Ralph+Nossal,82
Donal D. C.+Bradley,16
Holger+Kress,1
Bernhard+Limbach,1
Zachary R.+Robinson,1
Kateřina+Kůsová,5
Guillermo+Villanueva,1
Takehiko+Segawa,26
Muhammad+Umair,2
Tetsuya+Iye,100
Kenzi+Tamaru,2
Gimo+Yang,2
Michele+Frigerio,161
Nathaniel+Grosz,2
Ahmad+Ali,0
Floyd+Arntz,10
Thierry+Giamarchi,1672
Charles+Jego,2
Yiannis+Constantinou,0
Patrice+Bordat,25
Stefano+Bolognesi,19
Ernesto+Riehl,14
Judith M.+Dawes,0
Manuel+Hinterstein,1
Ross K.+Galloway,7
Nikesh+Koirala,80
Alexei D.+Chepelianskii,3
Kumiko+Hirochi,4
Kazumasa+Ohosumi,2
Arturo+Santillán,9
Udo+Scherz,9
Özgür E.+Müstecaplioğlu,30
Francesco+Montanari,5
Yaroslav+Filinchuk,7
Cécile+Sykes,6
Juhee+Lee,0
Sebastian+Vauth,7
Viatcheslav M.+Pavlov,1
Constantinos+Skordis,325
Aleksandar+Kocić,115
Diogo O.+Soares-Pinto,38
Krzysztof+Rolbiecki,2
Fred C.+von der Lage,354
Bryce+Devine,1
Raul Cruz+Hidalgo,83
Stefan+Heinrichs,19
Wilmer H.+Souder,12
Wiktor+Stefanowicz,18
Fernando P.+Devecchi,6
Ayjamal+Abdurahman,17
Hakan E.+Türeci,306
Nathan A.+Mahynski,1
Wayne B.+Hales,6
Ivan+Rech,18
Luisa T.+Buchman,366
Masafumi+Hanawa,0
Shoichi+Niizeki,7
Balazs L.+Györffy,43
Alexander+Burin,9
Howard K.+Schmidt,0
Raimondas+Galvelis,3
Douglas J.+Tweet,140
Takeo+Matsubara,56
Osamu+Ito,3
Ralf+Dolata,12
Peter+Rosenbusch,18
Kentaroh+Yoshida,28
Péter+Rácz,2
Toby+Hallam,4
Benoit+Barviau,14
Alejandro+Bugacov,107
Koji+Horiba,50
M. Parker+Givens,103
Tudor+Nedelea,1
Antonella+Prisco,4
Charles L.+Starke,3
Hiroshi+Suga,16
Christine+Hamann,10
Tomoji+Kawai,169
Valeriy+Yashchuk,68
Sergey N.+Gurbatov,5
Guido+Satta,23
Berk+Hess,16
Elizabeth A.+Rogers,8
Yo+Nakajima,0
Kiyoshi+Ueda,109
Donald T.+Stevenson,84
Kenneth+Evans-Lutterodt,0
Marcello+Mazzani,1
Axel+Friedenauer,16
Yukinori+Ono,15
Ulisse+Gendotti,19
Igor V.+Solovyev,37
Tjeerd R. J.+Bollmann,8
C. Lewis+Cocke,3
Frederick+King,0
Christian+Brendel,4
Steve+Peggs,2
Joel E.+Moore,1367
Sabih D.+Khan,129
Sébastian+Grauwin,0
Michael+Osofsky,64
Christoph+Theis,15
Vladimir+Kalosha,27
Oliver+Zahn,188
Michael+Rappolt,9
Veronika V.+Dick,1
Yasushi+Ichikawa,3
M. Reza+Rasaei,5
Ofer+Kedem,0
Jeremy R.+Winick,30
Yasuo+Takahashi,10
Natascha+Niermann,0
Masood+Samim,1
Philippe+Dousseau,2
Amir+Natan,23
Matthew+Brown,9
Nicholas P.+Hylton,0
Alberto+Carnicero,1
Alberto+Debernardi,159
Leonhard+Mayrhofer,21
Adam B.+Cohen,28
C. Elliot+Strimbu,2
Takafumi+Kakudoh,3
Kenichiro+Tauchi,8
Erika+D’Ambrosio,26
Ingo W. D.+Hackh,0
Klauss+Dimitri,0
Michal+Sedlák,26
Nils+Dorband,87
Mohammad R.+Setare,1
Per-Anker+Lindgard,4
Amrit+Dixit,0
M. Cristina+Mozzati,1
Togo+Matsui,3
Kazuyuki+Edamoto,14
Akihiko+Kimura,2
Atsuto+Seko,126
Marcin+Forczek,4
Maximilian+Albert,16
Jeppe Seidelin+Dam,21
Tomoki+Akita,0
Jonathan+Chin,8
Susumu+Ikeda,74
Oihana+Txoperena,15
Cristian A.+Marocico,4
Nidal+Haddad,0
István+Borsos,26
Michael A.+Hermele,0
Joshua E.+Stawarz,5
Michael D.+Fraser,29
Andreas+Athenodorou,3
Bryan J.+Hickey,7
Theodore+Kolokolnikov,7
André+Fréon,8
Michael+Tomka,12
Andreas+Sonntag,2
Roberto+Verzicco,51
Elina+Manevitch,3
Jennifer+Rodriguez,2
Priscila+Favero,3
Akiko+Kikkawa,6
Federico+Comoglio,1
James T.+McKinney,118
Hossein M.+Bernety,1
Narinder+Singh,35
Stanislav+Kamba,15
Michael+Mehlhorn,17
Silvia+Mittler,0
Takao+Kohara,5
Claus+Dahl,17
Bruce D.+Wilkins,56
O. Berk+Usta,7
Hironari+Okada,19
Timothy C. H.+Liew,36
Naoya+Okuyama,31
Yasuo+Wada,33
Rodolphe+Boudot,2
BERND+CRASEMANN,353
Takashi+Sudo,1
Laura+Book,18
Shinji+Miwa,6
Charles S.+Brown,14
Hatsumi+Nakazawa,5
Vanna+Tongiorgi,36
Peter+Pershan,47
Christof+Köhler,7
Rabindra+Nepal,6
Cassio+Sigaud,1
Maw-Kuen+Wu,147
Tsukasa+Itani,0
Ece+Uykur,7
Serkan+Cabi,10
Youssef+Belhamadia,0
Saurav+Bhattacharjee,0
Jochen+Gattnar,17
Andreas+Hiller,8
Alexander S.+Haupt,2
Junichiro+Makino,2
Jonathan A.+Bagger,143
Ricardo+Lima,141
Oleg+Krupin,11
Hiroyuki+Harada,1
Shigeyuki+Ishida,51
Prabha+Kumbhare,0
Minoru+Yamashita,7
Tatsuya+Minowa,1
Cédric+Bathany,2
Yonatan+Kahn,52
Junichi+Shimada,4
Matthew+Herndon,1
Jacob+Finkenrath,4
Sk. Anowar+Hossain,4
José M.+Arias,89
Igor+Khavkine,72
Frederik+Golks,1
Scot+Wheeler,2
Peter V.+Sushko,122
Peter F.+Barker,11
Nikolas+Antolin,7
Jesús+Pando,16
Koen+Vanormelingen,8
Jesper+Munch,3
Shane+Bradshaw,0
Nguyen+Phong Chau,2
Lev M.+Zelenyi,10
Mitsuo+Kawasaki,0
Peter+Mushenheim,26
Yurii K.+Gun’ko,8
Martin+Oettl,10
Maxim+Markevitch,24
Heinz+Ellmer,3
Laura J. Douglas+Frink,6
Ville+Lahtinen,77
Hossein+Ghorbanfekr-Kalashami,0
Peter+Baum,22
Jacob L.+Snoek,0
Jeferson A.+Ortiz,21
Keith+Mertens,6
Sharmistha+Sahoo,5
Alexander+Marcus,2
Walter+Metzner,2109
Stanisław G.+Rohoziński,4
Jaeoh+Shin,1
Jonathan T.+Pham,0
Helmut+Laumer,22
Yukitada+Ono,3
Esther+Fischbach,18
Askin+Kocabas,2
Humphrey K. K.+Tung,132
Štefan+Bálint,1
Aurèle+Aubert,4
Denis+Gryaznov,23
Stefan+Prestel,6
Burak+Erman,42
Graciela+Lacueva,11
Ivone F. M.+Albuquerque,90
Mitja+Rosina,9
Md. Moin+Shaikh,8
Anirban+Lahiri,43
Vladimir+Goloviznin,1
Janice C.+Lee,26
Graeme+Smith,123
Alexander+Schlaich,0
Marcel+Niestadt,0
Fabian+Letscher,5
Benny+Lassen,24
Ryotaro+Kamikawai,10
Shinbuhm+Lee,0
Dmitri+Schebarchov,3
Bernard+Bednarz,11
Ulrich+Geppert,6
Hannes+Alfvén,139
Nikolai A.+Poklonski,1
María Eugenia+Costas,5
Luigi+Criante,1
Gunter+Schütz,120
Shahab+Etemad,60
Patricia A.+Millard,3
Norio+Morita,96
Anastasia+Bednyakova,0
Nobuko+Ichimura,0
Nora H.+de Leeuw,7
Michele+Casella,1
Ignacio+Gómez-Portillo,0
Anne+Kazmierczak,7
Rex+Booth,233
Carmelita+Carbone,22
Stefan+Nagel,70
Iisakki+Kosonen,0
Edoardo+Di Napoli,0
Christian+Vèrié,1
Eberhard+Umbach,75
Marion+Gödel,3
Katherine+Richardson,2
Elio+Vescovo,18
Khai Q.+Le,6
Jorge L.+Cervantes-Cota,53
Enrique+Sahagún,0
Nina+Morgner,25
Nicolaas+Bloembergen,18
Yoshiyuki+Oono,3
Peter+Jänes,10
Valentina+Morandi,4
Carlos+Destefani,22
Claude+Fourment,6
Frank+Starrost,4
Domingo+González,1
Gabriel+Katz,10
Alfred Z.+Msezane,218
Nickolas+Groll,7
Mite+Mijalkov,5
Damir+Valiev,19
Basudha+Misra,16
Raphaëlle+Ichou,3
Hélène+Louis,2
Ray E.+Kidder,18
Marco+Pettini,724
Jaime+de Haro,4
Martin P.+Haspang,9
Anne+Taormina,1
Doru+Constantin,7
Françoise+Genoud,1
Etienne+Gagnon,5
Michael+Haag,19
Ahmed Abd+El-rahman,9
Emmanuel+Lhuillier,2
Vikram+Kumar,6
Jagannathan T.+Kalathi,6
Akira+Yoshizawa,9
Oscar Blanch+Bigas,1
Gergely+Endrődi,11
Leslie+Schradin,10
Forrest R.+Bradbury,22
Michael+van der Klis,3
Sergei+Nagaitsev,21
Katharine W.+Moore,38
Russell J.+Hemley,1250
C. Kumar N.+Patel,1
Gerhard+Nägele,38
Horst+Kresse,5
Myron R.+Lewis,12
Andrea+Cairoli,1
François-Régis+Jasnot,0
Shinji+Inagaki,55
Jonah N.+Gollub,12
William E.+Stein,115
Neil E.+Shafer-Ray,16
Kenzo+Iwanaga,12
Joel A.+Schwartz,6
Sean A.+Hartnoll,745
Akira+Uedono,4
Roberto+Aloisio,39
Douglas C.+Giancoli,2
Joel+Saavedra,20
Tahsin Çağrı+Şişman,182
Giulia C.+De Fusco,8
J. Agostinho+Moreira,11
Pierre+Panine,4
Charles L.+Dean,0
Eduardo C.+Cuansing,25
Kathryn+Zurek,5
Arnold C.+Wahl,42
Gerta+Köster,6
Glenton+Jelbert,0
Andriy+Marko,0
Kousuke+Miyachi,33
Yonggun+Jun,34
Reza+Jamei,51
Dirk+Holtmannspötter,8
Jonathan Z.+Sexton,11
Saroosh+Shabbir,11
Moty+Heiblum,40
Youdou+Zheng,4
Foad+Parsaei,4
Masao+Doi,28
Spiridon+Dumitru,0
Isabel+Abril,108
Moritz+Binder,6
Ariana+Tang,0
Leonid V.+Govor,15
Atul+Kumar,1
Hendrik+Deschout,1
Tadaaki+Hosaka,7
Stefan+Luding,201
Christopher H.+Baker,2
Michel A. T.+van Hinsberg,2
Lukas+Gilz,10
Chris+Plottke,8
Antonio G.+Souza Filho,11
Takehiro+Yamaguchi,4
Boyd M.+Goodson,10
Nina+Pesheva,28
Manoranjan+Mishra,3
Jerome+La Rosa,1
Bog G.+Kim,26
Ikuro+Sumita,3
Arkady+Vainshtein,303
Rudolf+Hanel,16
Xiaobing+Zhang,4
JM+Geremia,179
Anna+Serra,30
Mordechai+Melamud,23
Florentin+Popescu,8
Keiichi+Ogawa,0
F. Levent+Degertekin,1
Hatice+Ünal,4
Clara+Stegehuis,0
Philipp M.+Plewa,6
Jonathan P.+Shock,26
Martín+Crocce,304
Frank S.+Henyey,75
Adolf+Kühnel,7
André+Châtelain,49
William L.+Goffe,0
Ales̆+Zupan,15
Takehiro+Yamaoka,4
Lothar+Strueder,7
Shiraj+Khan,2
Clemens+Barth,60
Víctor+Grau,4
Todd W.+Murray,3
Leonardo+Golubovic,75
Arghya+Mukherjee,0
Arthur P.+Baddorf,14
Wojciech+Szewc,24
Kate H.+Heffernan,0
Zanliang+Li,0
Lusaka+Bhattacharya,30
Heloise+Nonne,0
Eoin P.+O’Reilly,51
Carlos A.+Lamas,0
Manuel H.+Muñoz-Arias,1
Som+Mohanty,3
Morgane+Le Meur,1
Myriam+Reffay,0
Tiago+De Jesus,8
Stefan+Nimmrichter,133
Kamran+Samani,9
Martin+Munz,2
Philip+Shorer,28
Guiju+Liu,0
Ömer+Yavaş,0
Samir+Mammadov,14
Roald+Hoffmann,117
Martin+Hendrych,28
Lynn C.+Calhoun,3
Hironobu+Maeda,3
Elodie+Leveugle,0
Minori+Goto,4
Albert E.+Chou,11
Masahiko G.+Yamada,0
Jonathan D.+Halverson,9
Hisanori+Takamaru,2
Elizabeth A.+Paisley,0
Chad+Holbrook,6
Elisha+Cohen,52
Jeff+Graf,10
Sebastian+Aland,0
Matthew R.+Edwards,4
Calvin+Wong,111
Stjepan+Meljanac,61
Alexey+Khokhlov,14
William+Hayes,34
Jesse A.+Sharp,1
Todor+Karaulanov,2
Atef+Shalabney,0
Gidon+Erez,57
Bram J. J.+Slagmolen,12
Mauro+Carfora,37
Zoë H.+Slade,0
Walter H.+Johnson,298
Zbigniew+Idziaszek,405
Mordechai+Bishari,2
Mihaela C.+Falub,282
Samira+Hamimeche,27
Chiara+Neto,41
Ehud D.+Karpas,0
Samantha N.+Hood,7
Vladimir+Višnjić,2
Patricia P.+Rush,12
Shaw+Kambayashi,48
Giulia+Cencetti,2
Sunil+Das,3
R. Hans+Tromp,1
Masayuki+Udagawa,61
Vitor R.+Vieira,4
Nicholas N.+Kuzma,17
Carole+Chabot,29
Klaus+Schmidt-Rohr,5
Blaine+Johnston,57
Oswaldo Morales+Matamoros,2
Yosuke+Iwata,2
Yasunari+Tanuma,7
Deepak+Iyer,69
Matthias+Jamin,118
Lars+Uby,1
Dhrubo+Jyoti,0
Anar+Singh,18
Lingfeng+Guo,3
Nicholas A.+Kuhta,0
Vishal J.+Barge,0
Jakub+Višňák,0
James+Colgan,9
Alexandre S.+Alexandrov,15
Yasuhisa+Yamamura,12
Michael+Marz,0
Monica+de Simone,0
Sven+Rogge,141
Barton D.+Huxtable,67
José Luis+Vega,5
Bratislav P.+Marinković,9
Johnson+Lee,213
Svetlana V.+Rakhmanova,1
Sebastian+Huber,7
Jim J.+Lin,5
Guillaume+Bachelier,4
Hartmut+Presting,21
Martin+Friák,48
Azar+Alizadeh,1
Peter W.+Graham,528
Karl W.+Kratky,4
Heather+Griffin,5
YenTing+Chiu,5
Renato+Mezzena,0
Vladimir G.+Chigrinov,24
Rupert+Klein,0
Harold W.+Washburn,6
Hsin-Chia+Cheng,940
Frédéric+Grosshans,397
Rachel E.+Scherr,89
Conor+O'Donnell,0
Jerzy M.+Langer,157
Andrey R.+Kolovsky,215
Niloy+Ganguly,6
Vera G.+Sursaeva,0
Jost+Henkel,40
Byron+Dieterle,8
Tore+Berggren,25
Toshihiko+Nagano,1
Jonathan W.+Kiel,1
Boris F.+Samsonov,40
Ngoc+Nguyen,2
Ralf+Feyerherm,27
Matthias+Linde,16
Anton+Selivanov,5
Bernhard W.+Adams,4
Anne-Laure+Barra,4
Hing Sing+Tang,0
Martin+Pilati,24
Junlei+Zhao,0
Rinie N. M.+Nasir,0
William C.+Fullin,1
Charles P.+Malone,2
Nejat Tevfik+Yılmaz,0
Jan-Åke+Larsson,22
Elena Y.+Shchekinova,0
Hitoshi+Miura,1
Masakatsu+Misawa,3
Taeko+Ogawa,2
Yutaka+Shimada,35
Soichiro+Kitagawa,13
Ilya+Grigorenko,18
Charles+Meade,216
Alessandro+Monge,2
Belinda H.+Pang,0
Thibault+Bertrand,29
Elmar W.+Lang,0
Sergi+Lozano,26
Sudhir K.+Pandey,8
William G.+Penney,132
Shmuel+Friedland,43
Michael G.+Bertolli,3
Justyna+Pytel,16
Wolfgang+Belzig,410
Sergey G.+Kovalenko,50
Hans-Joachim+Blome,6
Sergei V.+Bashinsky,1
Vijay+Varma,11
Jan+Popielawski,1
Dieter+Biskamp,79
Dmitri+Volfson,160
Kazuo+Yamazaki,27
Satoru+Okumura,20
Óscar+Custance,63
Maik+Butterling,0
Anne-Sophie+Grimault,14
Mehmet+Rona,3
Pantelis+Pnevmonidis,2
Marco+Guagnelli,3
Arash+Akbari-Sharbaf,0
Moongoo+Choi,5
Giancarlo Q.+Pellegrino,2
Jeanette+Arispe,66
Narender K.+Sehgal,100
Alexander Y.+Klimenko,0
Joel B.+Varley,14
Santiago Andrés+Triana,7
Albert+Rigosi,122
Rudolph C.+Hwa,1633
Frédérique+Grassi,223
Núria+López,0
Nikos+Hadjichristidis,2
Khoa V.+Le,3
Russell J.+Deaton,1
Evgeni V.+Sokurenko,4
Marcos+Grimsditch,25
Shane D.+Ross,26
Nathan+Kaplan,46
Jacek+Furdyna,7
Elli+Pomoni,1
Sunil K.+Mishra,4
Gladys A.+Anslow,14
Joop J.+Gilijamse,32
Haidong+Zhang,6
Kiyonori+Takegoshi,1
Manas+Mukherjee,20
Ariel+Guerreiro,29
C. Bruce+Tarter,38
Minoru+Toda,8
Tapan+Desai,19
Nicholas D.+Socci,33
Margitta+Uhlemann,1
Yoshinobu+Nakatani,83
Kenneth T.+Bainbridge,222
Ryszard+Wawryk,1
Stefano+Borini,17
Julia+Unterhinninghofen,33
Costas+M. Soukoulis,3
Mordecai+Waegell,5
Bernd+Zimanowski,0
Vyacheslav N.+Shlyaptsev,3
Armelle+Barelli,21
Joan+Serras,1
Atia+Amari,48
Holger+Wittel,1
James A.+O’Brien,0
Masaharu+Isobe,31
Pjotr+Kerssens,0
Koichi+Murakami,4
Roberto+Li Voti,1
Valery M.+Nakariakov,0
Vikram D.+Kodibagkar,5
Joachim+Hartung,6
Harold+Markum,5
Audrey+Trova,3
Jack F.+Douglas,453
Vidya+Kochat,7
Carlos E. H.+Santos,22
Alastair N.+Cormack,3
Mateusz+Wojtkowski,2
Darcy+Walker,116
Pablo+Gonzalez,2
Kimin+Kim,1
Rickard+Fors,11
Otto+Laporte,148
Fengfeng+Zhu,51
Warren+Edelstein,2
Gilad+Gour,266
Sophie+Bernad,0
Waldemar+Maysenhölder,5
Felipe+Jiménez-Ángeles,1
Glenn+Murphy,2
Susumu+Ogawa,1
Alexander+Herzog,36
Lidija+Andric,4
Petr+Vostrý,1
Dick T.+Co,0
Xiaochuan+Ge,0
Gregory J.+Stein,2
M. T. Homer+Reid,166
Walter+Winter,310
Dmitry+Nuzhnyy,5
Matteo+Giantomassi,50
Agata M.+Brańczyk,41
Christoph+Seibel,21
Takamasa+Hosokawa,2
Toon+Brans,1
Gerardo J. Escalera+Santos,10
Zonghoon+Lee,14
Tatsuo+Tabata,8
Jeová Calisto+dos Santos,0
Dhiraj+Sinha,3
Carolyn+Meldgin,3
Taro+Hitosugi,37
Manuel+Koller,14
Jesse+Noffsinger,52
Artur+Erbe,24
Nikolay+Kozlovich,8
Carlos+Rosales,3
Dominique+Roudier,0
Dennis+Rioux,11
Satoru S.+Kano,17
Anna F.+Kusmartseva,0
Luigi+Pareti,1
Harald H.+Nielsen,367
Eleonora+Alfinito,1
Allan+McRobie,11
Cathie L.+Condron,3
Mohcine+Chraibi,15
Masahiro+Imada,12
Sergio+Hörtner,8
Johannes+Mielke,0
Andrei+Rogalev,75
Martin+Hammele,7
Hugo+Fastl,1
James+Warren,4
Ksenia+Shandarova,21
Paula Alejandra+Gago,4
Ilya+Kuznetsov,0
Michael+Kriechbaum,2
Constantino+Utreras,2
